CODE,YEAR,DISEASE_CODE,DENOMINATOR,INCIDENCE_RATE
MDV,2008,PERTUSSIS,"per 1,000,000 total population",0.0
MDV,2008,POLIO,"per 1,000,000 <15 population",0.0
MDV,2008,RUBELLA,"per 1,000,000 total population",
MDV,2008,TTETANUS,"per 1,000,000 total population",0.0
MDV,2008,YFEVER,"per 1,000,000 total population",0.0
MDV,2007,CRS,"per 10,000 live births",
MDV,2007,DIPHTHERIA,"per 1,000,000 total population",0.0
MDV,2007,JAPENC,"per 1,000,000 total population",
MDV,2007,MEASLES,"per 1,000,000 total population",61.6
MDV,2007,MUMPS,"per 1,000,000 total population",1050.9
MDV,2007,NTETANUS,"per 1,000 live births",0.0
MDV,2007,PERTUSSIS,"per 1,000,000 total population",0.0
MDV,2007,POLIO,"per 1,000,000 <15 population",0.0
MDV,2007,RUBELLA,"per 1,000,000 total population",
MDV,2007,TTETANUS,"per 1,000,000 total population",0.0
MDV,2007,YFEVER,"per 1,000,000 total population",0.0
MDV,2006,CRS,"per 10,000 live births",
MDV,2006,DIPHTHERIA,"per 1,000,000 total population",0.0
MDV,2006,JAPENC,"per 1,000,000 total population",
MDV,2006,MEASLES,"per 1,000,000 total population",149.8
MDV,2006,MUMPS,"per 1,000,000 total population",17043.1
MDV,2006,NTETANUS,"per 1,000 live births",0.0
MDV,2006,PERTUSSIS,"per 1,000,000 total population",0.0
MDV,2006,POLIO,"per 1,000,000 <15 population",0.0
MDV,2006,RUBELLA,"per 1,000,000 total population",0.0
MDV,2006,TTETANUS,"per 1,000,000 total population",0.0
MDV,2006,YFEVER,"per 1,000,000 total population",0.0
MDV,2005,CRS,"per 10,000 live births",
MDV,2005,DIPHTHERIA,"per 1,000,000 total population",0.0
MDV,2005,MEASLES,"per 1,000,000 total population",4552.4
MDV,2005,MUMPS,"per 1,000,000 total population",17655.0
MDV,2005,NTETANUS,"per 1,000 live births",0.0
MDV,2005,PERTUSSIS,"per 1,000,000 total population",0.0
MDV,2005,POLIO,"per 1,000,000 <15 population",0.0
MDV,2005,RUBELLA,"per 1,000,000 total population",9.8
MDV,2005,TTETANUS,"per 1,000,000 total population",0.0
MDV,2005,YFEVER,"per 1,000,000 total population",0.0
MDV,2004,CRS,"per 10,000 live births",
MDV,2004,DIPHTHERIA,"per 1,000,000 total population",0.0
MDV,2004,MEASLES,"per 1,000,000 total population",122.8
MDV,2004,MUMPS,"per 1,000,000 total population",146.0
MDV,2004,NTETANUS,"per 1,000 live births",
MDV,2004,PERTUSSIS,"per 1,000,000 total population",
MDV,2004,POLIO,"per 1,000,000 <15 population",0.0
MDV,2004,RUBELLA,"per 1,000,000 total population",
MDV,2004,TTETANUS,"per 1,000,000 total population",
MDV,2004,YFEVER,"per 1,000,000 total population",
MDV,2003,CRS,"per 10,000 live births",
MDV,2003,DIPHTHERIA,"per 1,000,000 total population",
MDV,2003,MEASLES,"per 1,000,000 total population",253.0
MDV,2003,MUMPS,"per 1,000,000 total population",
MDV,2003,NTETANUS,"per 1,000 live births",
MDV,2003,PERTUSSIS,"per 1,000,000 total population",
MDV,2003,POLIO,"per 1,000,000 <15 population",0.0
MDV,2003,RUBELLA,"per 1,000,000 total population",273.2
MDV,2003,TTETANUS,"per 1,000,000 total population",
MDV,2003,YFEVER,"per 1,000,000 total population",
MDV,2002,CRS,"per 10,000 live births",
MDV,2002,DIPHTHERIA,"per 1,000,000 total population",
MDV,2002,MEASLES,"per 1,000,000 total population",3175.4
MDV,2002,MUMPS,"per 1,000,000 total population",
MDV,2002,NTETANUS,"per 1,000 live births",
MDV,2002,PERTUSSIS,"per 1,000,000 total population",
MDV,2002,POLIO,"per 1,000,000 <15 population",0.0
MDV,2002,RUBELLA,"per 1,000,000 total population",
MDV,2002,TTETANUS,"per 1,000,000 total population",
MDV,2002,YFEVER,"per 1,000,000 total population",
MDV,2001,CRS,"per 10,000 live births",
MDV,2001,DIPHTHERIA,"per 1,000,000 total population",0.0
MDV,2001,MEASLES,"per 1,000,000 total population",0.0
MDV,2001,MUMPS,"per 1,000,000 total population",
MDV,2001,NTETANUS,"per 1,000 live births",0.0
MDV,2001,PERTUSSIS,"per 1,000,000 total population",0.0
MDV,2001,POLIO,"per 1,000,000 <15 population",0.0
MDV,2001,RUBELLA,"per 1,000,000 total population",
MDV,2001,TTETANUS,"per 1,000,000 total population",0.0
MDV,2001,YFEVER,"per 1,000,000 total population",0.0
MDV,2000,CRS,"per 10,000 live births",
MDV,2000,DIPHTHERIA,"per 1,000,000 total population",
MDV,2000,MEASLES,"per 1,000,000 total population",70.9
MDV,2000,MUMPS,"per 1,000,000 total population",
MDV,2000,NTETANUS,"per 1,000 live births",
MDV,2000,PERTUSSIS,"per 1,000,000 total population",
MDV,2000,POLIO,"per 1,000,000 <15 population",0.0
MDV,2000,RUBELLA,"per 1,000,000 total population",
MDV,2000,TTETANUS,"per 1,000,000 total population",
MDV,2000,YFEVER,"per 1,000,000 total population",
MDV,1999,CRS,"per 10,000 live births",
MDV,1999,DIPHTHERIA,"per 1,000,000 total population",
MDV,1999,MEASLES,"per 1,000,000 total population",
MDV,1999,MUMPS,"per 1,000,000 total population",
MDV,1999,NTETANUS,"per 1,000 live births",
MDV,1999,PERTUSSIS,"per 1,000,000 total population",
MDV,1999,POLIO,"per 1,000,000 <15 population",
MDV,1999,RUBELLA,"per 1,000,000 total population",
MDV,1999,TTETANUS,"per 1,000,000 total population",
MDV,1999,YFEVER,"per 1,000,000 total population",
MDV,1998,DIPHTHERIA,"per 1,000,000 total population",0.0
MDV,1998,MEASLES,"per 1,000,000 total population",0.0
MDV,1998,NTETANUS,"per 1,000 live births",0.0
MDV,1998,PERTUSSIS,"per 1,000,000 total population",0.0
MDV,1998,POLIO,"per 1,000,000 <15 population",
MDV,1998,TTETANUS,"per 1,000,000 total population",14.7
MDV,1998,YFEVER,"per 1,000,000 total population",0.0
MDV,1997,DIPHTHERIA,"per 1,000,000 total population",0.0
MDV,1997,MEASLES,"per 1,000,000 total population",
MDV,1997,NTETANUS,"per 1,000 live births",0.0
MDV,1997,PERTUSSIS,"per 1,000,000 total population",0.0
MDV,1997,POLIO,"per 1,000,000 <15 population",
MDV,1997,TTETANUS,"per 1,000,000 total population",0.0
MDV,1997,YFEVER,"per 1,000,000 total population",
MDV,1996,DIPHTHERIA,"per 1,000,000 total population",0.0
MDV,1996,MEASLES,"per 1,000,000 total population",0.0
MDV,1996,NTETANUS,"per 1,000 live births",0.0
MDV,1996,PERTUSSIS,"per 1,000,000 total population",0.0
MDV,1996,POLIO,"per 1,000,000 <15 population",
MDV,1996,TTETANUS,"per 1,000,000 total population",
MDV,1996,YFEVER,"per 1,000,000 total population",
MDV,1995,DIPHTHERIA,"per 1,000,000 total population",0.0
MDV,1995,MEASLES,"per 1,000,000 total population",11961.9
MDV,1995,NTETANUS,"per 1,000 live births",0.0
MDV,1995,PERTUSSIS,"per 1,000,000 total population",0.0
MDV,1995,POLIO,"per 1,000,000 <15 population",
MDV,1995,TTETANUS,"per 1,000,000 total population",
MDV,1995,YFEVER,"per 1,000,000 total population",
MDV,1994,DIPHTHERIA,"per 1,000,000 total population",0.0
MDV,1994,MEASLES,"per 1,000,000 total population",2814.7
MDV,1994,NTETANUS,"per 1,000 live births",0.5
MDV,1994,PERTUSSIS,"per 1,000,000 total population",0.0
MDV,1994,POLIO,"per 1,000,000 <15 population",
MDV,1994,TTETANUS,"per 1,000,000 total population",15.9
MDV,1994,YFEVER,"per 1,000,000 total population",
MDV,1993,DIPHTHERIA,"per 1,000,000 total population",0.0
MDV,1993,MEASLES,"per 1,000,000 total population",249.1
MDV,1993,NTETANUS,"per 1,000 live births",0.1
MDV,1993,PERTUSSIS,"per 1,000,000 total population",0.0
MDV,1993,POLIO,"per 1,000,000 <15 population",
MDV,1993,TTETANUS,"per 1,000,000 total population",16.3
MDV,1993,YFEVER,"per 1,000,000 total population",
MDV,1992,DIPHTHERIA,"per 1,000,000 total population",0.0
MDV,1992,MEASLES,"per 1,000,000 total population",0.0
MDV,1992,NTETANUS,"per 1,000 live births",0.3
MDV,1992,PERTUSSIS,"per 1,000,000 total population",0.0
MDV,1992,POLIO,"per 1,000,000 <15 population",
