CODE,YEAR,DISEASE_CODE,CASES
NRU,1992,PERTUSSIS,
NRU,1992,POLIO,0.0
NRU,1992,TTETANUS,
NRU,1992,YFEVER,
NRU,1991,DIPHTHERIA,
NRU,1991,MEASLES,
NRU,1991,NTETANUS,
NRU,1991,PERTUSSIS,
NRU,1991,POLIO,0.0
NRU,1991,TTETANUS,
NRU,1991,YFEVER,
NRU,1990,DIPHTHERIA,0.0
NRU,1990,MEASLES,300.0
NRU,1990,NTETANUS,4.0
NRU,1990,PERTUSSIS,166.0
NRU,1990,POLIO,0.0
NRU,1990,TTETANUS,4.0
NRU,1990,YFEVER,
NRU,1989,DIPHTHERIA,0.0
NRU,1989,MEASLES,0.0
NRU,1989,NTETANUS,0.0
NRU,1989,PERTUSSIS,0.0
NRU,1989,POLIO,0.0
NRU,1989,TTETANUS,0.0
NRU,1989,YFEVER,
NRU,1988,DIPHTHERIA,0.0
NRU,1988,MEASLES,
NRU,1988,NTETANUS,
NRU,1988,PERTUSSIS,0.0
NRU,1988,POLIO,0.0
NRU,1988,TTETANUS,0.0
NRU,1988,YFEVER,
NRU,1987,DIPHTHERIA,0.0
NRU,1987,MEASLES,0.0
NRU,1987,NTETANUS,
NRU,1987,PERTUSSIS,0.0
NRU,1987,POLIO,0.0
NRU,1987,TTETANUS,0.0
NRU,1987,YFEVER,
NRU,1986,DIPHTHERIA,0.0
NRU,1986,MEASLES,1.0
NRU,1986,NTETANUS,
NRU,1986,PERTUSSIS,0.0
NRU,1986,POLIO,1.0
NRU,1986,TTETANUS,0.0
NRU,1986,YFEVER,
NRU,1985,DIPHTHERIA,0.0
NRU,1985,MEASLES,
NRU,1985,NTETANUS,
NRU,1985,PERTUSSIS,
NRU,1985,POLIO,
NRU,1985,TTETANUS,
NRU,1985,YFEVER,
NRU,1984,DIPHTHERIA,0.0
NRU,1984,MEASLES,
NRU,1984,NTETANUS,
NRU,1984,PERTUSSIS,0.0
NRU,1984,POLIO,0.0
NRU,1984,TTETANUS,0.0
NRU,1984,YFEVER,
NRU,1983,DIPHTHERIA,0.0
NRU,1983,MEASLES,
NRU,1983,NTETANUS,
NRU,1983,PERTUSSIS,0.0
NRU,1983,POLIO,0.0
NRU,1983,TTETANUS,0.0
NRU,1983,YFEVER,
NRU,1982,DIPHTHERIA,0.0
NRU,1982,MEASLES,1.0
NRU,1982,NTETANUS,
NRU,1982,PERTUSSIS,0.0
NRU,1982,POLIO,0.0
NRU,1982,TTETANUS,0.0
NRU,1982,YFEVER,
NRU,1981,DIPHTHERIA,0.0
NRU,1981,MEASLES,0.0
NRU,1981,NTETANUS,
NRU,1981,PERTUSSIS,4.0
NRU,1981,POLIO,0.0
NRU,1981,TTETANUS,0.0
NRU,1981,YFEVER,
NRU,1980,DIPHTHERIA,0.0
NRU,1980,MEASLES,10.0
NRU,1980,NTETANUS,
NRU,1980,PERTUSSIS,0.0
NRU,1980,POLIO,0.0
NRU,1980,TTETANUS,0.0
NRU,1980,YFEVER,
NZL,2023,CRS,
NZL,2023,DIPHTHERIA,
NZL,2023,INVASIVE_MENING,
NZL,2023,JAPENC,
NZL,2023,MEASLES,
NZL,2023,MUMPS,
NZL,2023,NTETANUS,
NZL,2023,PERTUSSIS,
NZL,2023,POLIO,
NZL,2023,RUBELLA,
NZL,2023,TTETANUS,
NZL,2023,TYPHOID,
NZL,2023,YFEVER,
NZL,2022,CRS,0.0
NZL,2022,DIPHTHERIA,2.0
NZL,2022,INVASIVE_MENING,69.0
NZL,2022,JAPENC,0.0
NZL,2022,MEASLES,0.0
NZL,2022,MUMPS,1.0
NZL,2022,NTETANUS,0.0
NZL,2022,PERTUSSIS,18.0
NZL,2022,POLIO,
NZL,2022,RUBELLA,0.0
NZL,2022,TTETANUS,1.0
NZL,2022,TYPHOID,40.0
NZL,2022,YFEVER,0.0
NZL,2021,CRS,0.0
NZL,2021,DIPHTHERIA,0.0
NZL,2021,INVASIVE_MENING,44.0
NZL,2021,JAPENC,0.0
NZL,2021,MEASLES,0.0
NZL,2021,MUMPS,1.0
NZL,2021,NTETANUS,0.0
NZL,2021,PERTUSSIS,43.0
NZL,2021,POLIO,0.0
NZL,2021,RUBELLA,0.0
NZL,2021,TTETANUS,1.0
NZL,2021,TYPHOID,5.0
NZL,2021,YFEVER,0.0
NZL,2020,CRS,0.0
NZL,2020,DIPHTHERIA,0.0
NZL,2020,INVASIVE_MENING,35.0
NZL,2020,JAPENC,0.0
NZL,2020,MEASLES,7.0
NZL,2020,MUMPS,144.0
NZL,2020,NTETANUS,0.0
NZL,2020,PERTUSSIS,171.0
NZL,2020,POLIO,0.0
NZL,2020,RUBELLA,0.0
NZL,2020,TTETANUS,0.0
NZL,2020,TYPHOID,52.0
NZL,2020,YFEVER,0.0
NZL,2019,CRS,0.0
NZL,2019,DIPHTHERIA,1.0
NZL,2019,JAPENC,0.0
NZL,2019,MEASLES,2189.0
NZL,2019,MUMPS,264.0
NZL,2019,NTETANUS,0.0
NZL,2019,PERTUSSIS,1206.0
NZL,2019,POLIO,0.0
NZL,2019,RUBELLA,2.0
NZL,2019,TTETANUS,0.0
NZL,2019,TYPHOID,97.0
NZL,2019,YFEVER,0.0
NZL,2018,CRS,0.0
NZL,2018,DIPHTHERIA,0.0
NZL,2018,JAPENC,0.0
NZL,2018,MEASLES,30.0
NZL,2018,MUMPS,442.0
NZL,2018,NTETANUS,0.0
NZL,2018,PERTUSSIS,2952.0
NZL,2018,POLIO,0.0
NZL,2018,RUBELLA,1.0
NZL,2018,TTETANUS,0.0
NZL,2018,TYPHOID,93.0
NZL,2018,YFEVER,0.0
NZL,2017,CRS,0.0
NZL,2017,DIPHTHERIA,1.0
NZL,2017,JAPENC,0.0
NZL,2017,MEASLES,15.0
NZL,2017,MUMPS,1337.0
NZL,2017,NTETANUS,0.0
NZL,2017,PERTUSSIS,2143.0
NZL,2017,POLIO,0.0
NZL,2017,RUBELLA,0.0
NZL,2017,TTETANUS,0.0
NZL,2017,YFEVER,0.0
NZL,2016,CRS,0.0
NZL,2016,DIPHTHERIA,1.0
NZL,2016,JAPENC,0.0
NZL,2016,MEASLES,103.0
NZL,2016,MUMPS,20.0
NZL,2016,NTETANUS,0.0
NZL,2016,PERTUSSIS,1096.0
NZL,2016,POLIO,0.0
NZL,2016,RUBELLA,3.0
NZL,2016,TTETANUS,1.0
NZL,2016,YFEVER,0.0
NZL,2015,CRS,0.0
NZL,2015,DIPHTHERIA,2.0
NZL,2015,JAPENC,0.0
NZL,2015,MEASLES,10.0
NZL,2015,MUMPS,13.0
NZL,2015,NTETANUS,0.0
NZL,2015,PERTUSSIS,1168.0
NZL,2015,POLIO,0.0
NZL,2015,RUBELLA,0.0
NZL,2015,TTETANUS,1.0
NZL,2015,YFEVER,0.0
NZL,2014,CRS,0.0
NZL,2014,DIPHTHERIA,2.0
NZL,2014,JAPENC,0.0
NZL,2014,MEASLES,280.0
NZL,2014,MUMPS,18.0
NZL,2014,NTETANUS,0.0
NZL,2014,PERTUSSIS,1099.0
NZL,2014,POLIO,0.0
NZL,2014,RUBELLA,4.0
NZL,2014,TTETANUS,0.0
NZL,2014,YFEVER,0.0
NZL,2013,CRS,0.0
NZL,2013,DIPHTHERIA,0.0
NZL,2013,JAPENC,0.0
NZL,2013,MEASLES,8.0
NZL,2013,MUMPS,23.0
NZL,2013,NTETANUS,0.0
NZL,2013,PERTUSSIS,3396.0
NZL,2013,POLIO,0.0
NZL,2013,RUBELLA,1.0
NZL,2013,TTETANUS,1.0
NZL,2013,YFEVER,0.0
NZL,2012,CRS,0.0
NZL,2012,DIPHTHERIA,0.0
NZL,2012,JAPENC,0.0
NZL,2012,MEASLES,68.0
NZL,2012,MUMPS,26.0
NZL,2012,NTETANUS,0.0
NZL,2012,PERTUSSIS,5598.0
NZL,2012,POLIO,0.0
NZL,2012,RUBELLA,4.0
NZL,2012,TTETANUS,2.0
NZL,2012,YFEVER,0.0
NZL,2011,CRS,0.0
NZL,2011,DIPHTHERIA,20.0
NZL,2011,JAPENC,0.0
NZL,2011,MEASLES,597.0
NZL,2011,MUMPS,52.0
NZL,2011,NTETANUS,0.0
NZL,2011,PERTUSSIS,1992.0
NZL,2011,POLIO,0.0
NZL,2011,RUBELLA,22.0
NZL,2011,TTETANUS,0.0
NZL,2011,YFEVER,0.0
NZL,2010,CRS,0.0
NZL,2010,DIPHTHERIA,0.0
NZL,2010,JAPENC,0.0
NZL,2010,MEASLES,43.0
NZL,2010,MUMPS,14.0
NZL,2010,NTETANUS,0.0
NZL,2010,PERTUSSIS,462.0
NZL,2010,POLIO,0.0
NZL,2010,RUBELLA,2.0
NZL,2010,TTETANUS,6.0
NZL,2010,YFEVER,0.0
NZL,2009,CRS,0.0
NZL,2009,DIPHTHERIA,0.0
NZL,2009,JAPENC,0.0
NZL,2009,MEASLES,198.0
NZL,2009,MUMPS,21.0
NZL,2009,NTETANUS,0.0
NZL,2009,PERTUSSIS,656.0
NZL,2009,POLIO,0.0
NZL,2009,RUBELLA,2.0
NZL,2009,TTETANUS,1.0
NZL,2009,YFEVER,0.0
NZL,2008,POLIO,0.0
NZL,2007,CRS,0.0
NZL,2007,DIPHTHERIA,0.0
NZL,2007,JAPENC,0.0
NZL,2007,MEASLES,25.0
NZL,2007,MUMPS,75.0
NZL,2007,NTETANUS,0.0
NZL,2007,PERTUSSIS,331.0
NZL,2007,POLIO,0.0
NZL,2007,RUBELLA,10.0
NZL,2007,TTETANUS,1.0
NZL,2007,YFEVER,0.0
NZL,2006,CRS,0.0
NZL,2006,DIPHTHERIA,0.0
NZL,2006,JAPENC,0.0
NZL,2006,MEASLES,20.0
NZL,2006,MUMPS,48.0
NZL,2006,NTETANUS,0.0
NZL,2006,PERTUSSIS,1122.0
NZL,2006,POLIO,0.0
NZL,2006,RUBELLA,8.0
NZL,2006,TTETANUS,
NZL,2006,YFEVER,0.0
NZL,2005,CRS,0.0
NZL,2005,DIPHTHERIA,0.0
NZL,2005,MEASLES,20.0
NZL,2005,MUMPS,62.0
NZL,2005,NTETANUS,0.0
NZL,2005,PERTUSSIS,2720.0
NZL,2005,POLIO,0.0
NZL,2005,RUBELLA,13.0
NZL,2005,TTETANUS,1.0
NZL,2005,YFEVER,0.0
NZL,2004,CRS,0.0
NZL,2004,DIPHTHERIA,0.0
NZL,2004,MEASLES,33.0
NZL,2004,MUMPS,45.0
NZL,2004,NTETANUS,0.0
NZL,2004,PERTUSSIS,3489.0
NZL,2004,POLIO,0.0
NZL,2004,RUBELLA,25.0
NZL,2004,TTETANUS,1.0
NZL,2004,YFEVER,0.0
NZL,2003,CRS,0.0
NZL,2003,DIPHTHERIA,0.0
NZL,2003,MEASLES,66.0
NZL,2003,MUMPS,57.0
NZL,2003,NTETANUS,0.0
NZL,2003,PERTUSSIS,589.0
NZL,2003,POLIO,0.0
NZL,2003,RUBELLA,28.0
NZL,2003,TTETANUS,2.0
NZL,2003,YFEVER,0.0
NZL,2002,CRS,0.0
NZL,2002,DIPHTHERIA,1.0
NZL,2002,MEASLES,21.0
NZL,2002,MUMPS,64.0
NZL,2002,NTETANUS,0.0
NZL,2002,PERTUSSIS,1068.0
NZL,2002,POLIO,0.0
NZL,2002,RUBELLA,33.0
NZL,2002,TTETANUS,0.0
NZL,2002,YFEVER,0.0
NZL,2001,CRS,0.0
NZL,2001,DIPHTHERIA,0.0
NZL,2001,MEASLES,65.0
NZL,2001,MUMPS,50.0
NZL,2001,NTETANUS,0.0
NZL,2001,PERTUSSIS,4143.0
NZL,2001,POLIO,0.0
NZL,2001,RUBELLA,26.0
NZL,2001,TTETANUS,0.0
NZL,2001,YFEVER,0.0
NZL,2000,CRS,0.0
NZL,2000,DIPHTHERIA,0.0
NZL,2000,MEASLES,65.0
NZL,2000,MUMPS,50.0
NZL,2000,NTETANUS,0.0
NZL,2000,PERTUSSIS,4143.0
NZL,2000,POLIO,0.0
NZL,2000,RUBELLA,26.0
NZL,2000,TTETANUS,0.0
NZL,2000,YFEVER,0.0
NZL,1999,CRS,0.0
NZL,1999,DIPHTHERIA,0.0
NZL,1999,MEASLES,106.0
NZL,1999,MUMPS,56.0
NZL,1999,NTETANUS,0.0
NZL,1999,PERTUSSIS,1046.0
NZL,1999,POLIO,0.0
NZL,1999,RUBELLA,37.0
NZL,1999,TTETANUS,6.0
NZL,1999,YFEVER,0.0
NZL,1998,DIPHTHERIA,1.0
NZL,1998,MEASLES,164.0
NZL,1998,NTETANUS,0.0
NZL,1998,PERTUSSIS,153.0
NZL,1998,POLIO,0.0
NZL,1998,TTETANUS,2.0
NZL,1998,YFEVER,0.0
NZL,1997,DIPHTHERIA,0.0
NZL,1997,MEASLES,2041.0
NZL,1997,NTETANUS,
NZL,1997,PERTUSSIS,284.0
NZL,1997,POLIO,0.0
NZL,1997,TTETANUS,0.0
NZL,1997,YFEVER,
NZL,1996,DIPHTHERIA,
NZL,1996,MEASLES,
NZL,1996,NTETANUS,
NZL,1996,PERTUSSIS,
NZL,1996,POLIO,0.0
NZL,1996,TTETANUS,
NZL,1996,YFEVER,
NZL,1995,DIPHTHERIA,0.0
NZL,1995,MEASLES,
NZL,1995,NTETANUS,0.0
NZL,1995,PERTUSSIS,10.0
NZL,1995,POLIO,0.0
NZL,1995,TTETANUS,0.0
NZL,1995,YFEVER,
NZL,1994,DIPHTHERIA,0.0
NZL,1994,MEASLES,33.0
NZL,1994,NTETANUS,0.0
NZL,1994,PERTUSSIS,35.0
NZL,1994,POLIO,0.0
NZL,1994,TTETANUS,2.0
NZL,1994,YFEVER,
NZL,1993,DIPHTHERIA,0.0
NZL,1993,MEASLES,69.0
NZL,1993,NTETANUS,0.0
NZL,1993,PERTUSSIS,48.0
NZL,1993,POLIO,0.0
NZL,1993,TTETANUS,2.0
NZL,1993,YFEVER,
NZL,1992,DIPHTHERIA,0.0
NZL,1992,MEASLES,
NZL,1992,NTETANUS,0.0
NZL,1992,PERTUSSIS,80.0
NZL,1992,POLIO,0.0
NZL,1992,TTETANUS,8.0
NZL,1992,YFEVER,
NZL,1991,DIPHTHERIA,0.0
NZL,1991,MEASLES,9239.0
NZL,1991,NTETANUS,0.0
NZL,1991,PERTUSSIS,221.0
NZL,1991,POLIO,0.0
NZL,1991,TTETANUS,0.0
NZL,1991,YFEVER,
NZL,1990,DIPHTHERIA,0.0
NZL,1990,MEASLES,
NZL,1990,NTETANUS,0.0
NZL,1990,PERTUSSIS,91.0
NZL,1990,POLIO,0.0
NZL,1990,TTETANUS,0.0
NZL,1990,YFEVER,
NZL,1989,DIPHTHERIA,0.0
NZL,1989,MEASLES,0.0
NZL,1989,NTETANUS,0.0
NZL,1989,PERTUSSIS,
NZL,1989,POLIO,0.0
NZL,1989,TTETANUS,0.0
NZL,1989,YFEVER,
NZL,1988,DIPHTHERIA,0.0
NZL,1988,MEASLES,
NZL,1988,NTETANUS,
NZL,1988,PERTUSSIS,
NZL,1988,POLIO,0.0
NZL,1988,TTETANUS,1.0
NZL,1988,YFEVER,
NZL,1987,DIPHTHERIA,2.0
NZL,1987,MEASLES,
NZL,1987,NTETANUS,
NZL,1987,PERTUSSIS,
NZL,1987,POLIO,0.0
NZL,1987,TTETANUS,4.0
NZL,1987,YFEVER,
NZL,1986,DIPHTHERIA,1.0
NZL,1986,MEASLES,
NZL,1986,NTETANUS,
NZL,1986,PERTUSSIS,
NZL,1986,POLIO,0.0
NZL,1986,TTETANUS,3.0
NZL,1986,YFEVER,
NZL,1985,DIPHTHERIA,0.0
NZL,1985,MEASLES,
NZL,1985,NTETANUS,
NZL,1985,PERTUSSIS,
NZL,1985,POLIO,0.0
NZL,1985,TTETANUS,3.0
NZL,1985,YFEVER,
NZL,1984,DIPHTHERIA,2.0
NZL,1984,MEASLES,
NZL,1984,NTETANUS,
NZL,1984,PERTUSSIS,0.0
NZL,1984,POLIO,0.0
NZL,1984,TTETANUS,7.0
NZL,1984,YFEVER,
NZL,1983,DIPHTHERIA,4.0
NZL,1983,MEASLES,
NZL,1983,NTETANUS,
NZL,1983,PERTUSSIS,0.0
NZL,1983,POLIO,0.0
NZL,1983,TTETANUS,5.0
NZL,1983,YFEVER,
NZL,1982,DIPHTHERIA,1.0
NZL,1982,MEASLES,
NZL,1982,NTETANUS,
NZL,1982,PERTUSSIS,0.0
NZL,1982,POLIO,0.0
NZL,1982,TTETANUS,5.0
NZL,1982,YFEVER,
NZL,1981,DIPHTHERIA,0.0
NZL,1981,MEASLES,
NZL,1981,NTETANUS,
NZL,1981,PERTUSSIS,
NZL,1981,POLIO,0.0
NZL,1981,TTETANUS,4.0
NZL,1981,YFEVER,
NZL,1980,DIPHTHERIA,1.0
NZL,1980,MEASLES,
NZL,1980,NTETANUS,
NZL,1980,PERTUSSIS,0.0
NZL,1980,POLIO,0.0
NZL,1980,TTETANUS,2.0
NZL,1980,YFEVER,
OMN,2023,CRS,0.0
OMN,2023,DIPHTHERIA,0.0
OMN,2023,INVASIVE_MENING,4.0
OMN,2023,JAPENC,0.0
OMN,2023,MEASLES,25.0
OMN,2023,MUMPS,68.0
OMN,2023,NTETANUS,0.0
OMN,2023,PERTUSSIS,142.0
OMN,2023,POLIO,
OMN,2023,RUBELLA,0.0
OMN,2023,TTETANUS,0.0
OMN,2023,TYPHOID,22.0
OMN,2023,YFEVER,0.0
OMN,2022,CRS,0.0
OMN,2022,DIPHTHERIA,0.0
OMN,2022,INVASIVE_MENING,1.0
OMN,2022,JAPENC,0.0
OMN,2022,MEASLES,5.0
OMN,2022,MUMPS,69.0
OMN,2022,NTETANUS,0.0
OMN,2022,PERTUSSIS,5.0
OMN,2022,POLIO,
OMN,2022,RUBELLA,
OMN,2022,TTETANUS,0.0
OMN,2022,TYPHOID,33.0
OMN,2022,YFEVER,0.0
OMN,2021,CRS,0.0
OMN,2021,DIPHTHERIA,0.0
OMN,2021,INVASIVE_MENING,0.0
OMN,2021,JAPENC,0.0
OMN,2021,MEASLES,0.0
OMN,2021,MUMPS,100.0
OMN,2021,NTETANUS,0.0
OMN,2021,PERTUSSIS,4.0
OMN,2021,POLIO,0.0
OMN,2021,RUBELLA,0.0
OMN,2021,TTETANUS,0.0
OMN,2021,TYPHOID,2.0
OMN,2021,YFEVER,0.0
OMN,2020,CRS,0.0
OMN,2020,DIPHTHERIA,0.0
OMN,2020,INVASIVE_MENING,0.0
OMN,2020,JAPENC,0.0
OMN,2020,MEASLES,7.0
OMN,2020,MUMPS,68.0
OMN,2020,NTETANUS,0.0
OMN,2020,PERTUSSIS,86.0
OMN,2020,POLIO,0.0
OMN,2020,RUBELLA,0.0
OMN,2020,TTETANUS,0.0
OMN,2020,TYPHOID,0.0
OMN,2020,YFEVER,0.0
OMN,2019,CRS,0.0
OMN,2019,DIPHTHERIA,
OMN,2019,JAPENC,
OMN,2019,MEASLES,0.0
OMN,2019,MUMPS,105.0
OMN,2019,NTETANUS,0.0
OMN,2019,PERTUSSIS,106.0
OMN,2019,POLIO,0.0
OMN,2019,RUBELLA,0.0
OMN,2019,TTETANUS,0.0
OMN,2019,TYPHOID,10.0
OMN,2019,YFEVER,
OMN,2018,CRS,0.0
OMN,2018,DIPHTHERIA,0.0
OMN,2018,JAPENC,0.0
OMN,2018,MEASLES,0.0
OMN,2018,MUMPS,151.0
OMN,2018,NTETANUS,0.0
OMN,2018,PERTUSSIS,128.0
OMN,2018,POLIO,0.0
OMN,2018,RUBELLA,0.0
OMN,2018,TTETANUS,1.0
OMN,2018,TYPHOID,22.0
OMN,2018,YFEVER,0.0
OMN,2017,CRS,0.0
OMN,2017,DIPHTHERIA,0.0
OMN,2017,JAPENC,0.0
OMN,2017,MEASLES,9.0
OMN,2017,MUMPS,153.0
OMN,2017,NTETANUS,0.0
OMN,2017,PERTUSSIS,276.0
OMN,2017,POLIO,0.0
OMN,2017,RUBELLA,2.0
OMN,2017,TTETANUS,0.0
OMN,2017,YFEVER,0.0
OMN,2016,CRS,0.0
OMN,2016,DIPHTHERIA,0.0
OMN,2016,JAPENC,0.0
OMN,2016,MEASLES,111.0
OMN,2016,MUMPS,112.0
OMN,2016,NTETANUS,0.0
OMN,2016,PERTUSSIS,223.0
OMN,2016,POLIO,0.0
OMN,2016,RUBELLA,6.0
OMN,2016,TTETANUS,0.0
OMN,2016,YFEVER,0.0
OMN,2015,CRS,0.0
OMN,2015,DIPHTHERIA,0.0
OMN,2015,JAPENC,0.0
OMN,2015,MEASLES,0.0
OMN,2015,MUMPS,588.0
OMN,2015,NTETANUS,0.0
OMN,2015,PERTUSSIS,120.0
OMN,2015,POLIO,0.0
OMN,2015,RUBELLA,0.0
OMN,2015,TTETANUS,0.0
OMN,2015,YFEVER,0.0
OMN,2014,CRS,
OMN,2014,DIPHTHERIA,0.0
OMN,2014,JAPENC,0.0
OMN,2014,MEASLES,
OMN,2014,MUMPS,202.0
OMN,2014,NTETANUS,0.0
OMN,2014,PERTUSSIS,165.0
OMN,2014,POLIO,0.0
OMN,2014,RUBELLA,
OMN,2014,TTETANUS,2.0
OMN,2014,YFEVER,0.0
OMN,2013,CRS,0.0
OMN,2013,DIPHTHERIA,0.0
OMN,2013,JAPENC,0.0
OMN,2013,MEASLES,0.0
OMN,2013,MUMPS,163.0
OMN,2013,NTETANUS,0.0
OMN,2013,PERTUSSIS,309.0
OMN,2013,POLIO,0.0
OMN,2013,RUBELLA,0.0
OMN,2013,TTETANUS,1.0
OMN,2013,YFEVER,0.0
OMN,2012,CRS,0.0
OMN,2012,DIPHTHERIA,0.0
OMN,2012,JAPENC,0.0
OMN,2012,MEASLES,13.0
OMN,2012,MUMPS,679.0
OMN,2012,NTETANUS,0.0
OMN,2012,PERTUSSIS,165.0
OMN,2012,POLIO,0.0
OMN,2012,RUBELLA,13.0
OMN,2012,TTETANUS,1.0
OMN,2012,YFEVER,0.0
OMN,2011,CRS,0.0
OMN,2011,DIPHTHERIA,0.0
OMN,2011,JAPENC,0.0
OMN,2011,MEASLES,5.0
OMN,2011,MUMPS,121.0
OMN,2011,NTETANUS,0.0
OMN,2011,PERTUSSIS,88.0
OMN,2011,POLIO,0.0
OMN,2011,RUBELLA,1.0
OMN,2011,TTETANUS,2.0
OMN,2011,YFEVER,0.0
OMN,2010,CRS,0.0
OMN,2010,DIPHTHERIA,0.0
OMN,2010,JAPENC,0.0
OMN,2010,MEASLES,3.0
OMN,2010,MUMPS,575.0
OMN,2010,NTETANUS,0.0
OMN,2010,PERTUSSIS,32.0
OMN,2010,POLIO,0.0
OMN,2010,RUBELLA,2.0
OMN,2010,TTETANUS,2.0
OMN,2010,YFEVER,0.0
OMN,2009,CRS,0.0
OMN,2009,DIPHTHERIA,0.0
OMN,2009,JAPENC,0.0
OMN,2009,MEASLES,19.0
OMN,2009,MUMPS,635.0
OMN,2009,NTETANUS,0.0
OMN,2009,PERTUSSIS,38.0
OMN,2009,POLIO,0.0
OMN,2009,RUBELLA,19.0
OMN,2009,TTETANUS,2.0
OMN,2009,YFEVER,0.0
OMN,2008,CRS,1.0
OMN,2008,DIPHTHERIA,0.0
OMN,2008,JAPENC,0.0
OMN,2008,MEASLES,18.0
OMN,2008,MUMPS,995.0
OMN,2008,NTETANUS,0.0
OMN,2008,PERTUSSIS,58.0
OMN,2008,POLIO,0.0
OMN,2008,RUBELLA,4.0
OMN,2008,TTETANUS,2.0
OMN,2008,YFEVER,0.0
OMN,2007,CRS,0.0
OMN,2007,DIPHTHERIA,0.0
OMN,2007,JAPENC,0.0
OMN,2007,MEASLES,24.0
OMN,2007,MUMPS,73.0
OMN,2007,NTETANUS,0.0
OMN,2007,PERTUSSIS,75.0
OMN,2007,POLIO,0.0
OMN,2007,RUBELLA,16.0
OMN,2007,TTETANUS,2.0
OMN,2007,YFEVER,0.0
OMN,2006,CRS,1.0
OMN,2006,DIPHTHERIA,0.0
OMN,2006,JAPENC,0.0
OMN,2006,MEASLES,13.0
OMN,2006,MUMPS,1127.0
OMN,2006,NTETANUS,0.0
OMN,2006,PERTUSSIS,39.0
OMN,2006,POLIO,0.0
OMN,2006,RUBELLA,11.0
OMN,2006,TTETANUS,2.0
OMN,2006,YFEVER,0.0
OMN,2005,CRS,0.0
OMN,2005,DIPHTHERIA,0.0
OMN,2005,MEASLES,25.0
OMN,2005,MUMPS,856.0
OMN,2005,NTETANUS,0.0
OMN,2005,PERTUSSIS,36.0
OMN,2005,POLIO,0.0
OMN,2005,RUBELLA,22.0
OMN,2005,TTETANUS,1.0
OMN,2005,YFEVER,0.0
OMN,2004,CRS,
OMN,2004,DIPHTHERIA,
OMN,2004,MEASLES,18.0
OMN,2004,MUMPS,829.0
OMN,2004,NTETANUS,
OMN,2004,PERTUSSIS,76.0
OMN,2004,POLIO,0.0
OMN,2004,RUBELLA,9.0
OMN,2004,TTETANUS,3.0
OMN,2004,YFEVER,
OMN,2003,CRS,0.0
OMN,2003,DIPHTHERIA,0.0
OMN,2003,MEASLES,1.0
OMN,2003,MUMPS,1664.0
OMN,2003,NTETANUS,0.0
OMN,2003,PERTUSSIS,149.0
OMN,2003,POLIO,0.0
OMN,2003,RUBELLA,1.0
OMN,2003,TTETANUS,3.0
OMN,2003,YFEVER,0.0
OMN,2002,CRS,0.0
OMN,2002,DIPHTHERIA,0.0
OMN,2002,MEASLES,5.0
OMN,2002,MUMPS,2497.0
OMN,2002,NTETANUS,0.0
OMN,2002,PERTUSSIS,96.0
OMN,2002,POLIO,0.0
OMN,2002,RUBELLA,3.0
OMN,2002,TTETANUS,4.0
OMN,2002,YFEVER,0.0
OMN,2001,CRS,0.0
OMN,2001,DIPHTHERIA,0.0
OMN,2001,MEASLES,15.0
OMN,2001,MUMPS,3661.0
OMN,2001,NTETANUS,0.0
OMN,2001,PERTUSSIS,54.0
OMN,2001,POLIO,0.0
OMN,2001,RUBELLA,58.0
OMN,2001,TTETANUS,3.0
OMN,2001,YFEVER,0.0
OMN,2000,CRS,0.0
OMN,2000,DIPHTHERIA,0.0
OMN,2000,MEASLES,15.0
OMN,2000,MUMPS,10443.0
OMN,2000,NTETANUS,0.0
OMN,2000,PERTUSSIS,190.0
OMN,2000,POLIO,0.0
OMN,2000,RUBELLA,3.0
OMN,2000,TTETANUS,5.0
OMN,2000,YFEVER,0.0
OMN,1999,CRS,0.0
OMN,1999,DIPHTHERIA,0.0
OMN,1999,MEASLES,9.0
OMN,1999,MUMPS,12628.0
OMN,1999,NTETANUS,0.0
OMN,1999,PERTUSSIS,205.0
OMN,1999,POLIO,0.0
OMN,1999,RUBELLA,5.0
OMN,1999,TTETANUS,1.0
OMN,1999,YFEVER,0.0
OMN,1998,DIPHTHERIA,0.0
OMN,1998,MEASLES,5.0
OMN,1998,NTETANUS,0.0
OMN,1998,PERTUSSIS,484.0
OMN,1998,POLIO,0.0
OMN,1998,TTETANUS,5.0
OMN,1998,YFEVER,0.0
OMN,1997,DIPHTHERIA,0.0
OMN,1997,MEASLES,12.0
OMN,1997,NTETANUS,0.0
OMN,1997,PERTUSSIS,694.0
OMN,1997,POLIO,0.0
OMN,1997,TTETANUS,5.0
OMN,1997,YFEVER,
OMN,1996,DIPHTHERIA,0.0
OMN,1996,MEASLES,46.0
OMN,1996,NTETANUS,0.0
OMN,1996,PERTUSSIS,73.0
OMN,1996,POLIO,0.0
OMN,1996,TTETANUS,3.0
OMN,1996,YFEVER,
OMN,1995,DIPHTHERIA,0.0
OMN,1995,MEASLES,68.0
OMN,1995,NTETANUS,1.0
OMN,1995,PERTUSSIS,108.0
OMN,1995,POLIO,0.0
OMN,1995,TTETANUS,8.0
OMN,1995,YFEVER,
OMN,1994,DIPHTHERIA,0.0
OMN,1994,MEASLES,181.0
OMN,1994,NTETANUS,0.0
OMN,1994,PERTUSSIS,168.0
OMN,1994,POLIO,0.0
OMN,1994,TTETANUS,7.0
